UserID,UserName,Age,AgeGroup,Gender,Email,TotalEnrollments,TotalSpend,FavoriteCategory,DominantLevel,FreeCoursesTaken,PaidCoursesTaken,FirstEnrollmentDate,LastEnrollmentDate,ActivityTier
U00527,moralesmatthew,18,18–25,Male,kevinhayden@gmail.com,2,0.0,Digital Marketing,Intermediate,2,0,2025-06-24,2025-12-04,Moderate (2-3)
U00528,wwebb,26,26–35,Female,mmatthews@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-07-24,2025-07-24,Single-Course (1)
U00529,tharper,25,18–25,Male,dustinsmith@yahoo.com,2,0.0,Marketing,Beginner,2,0,2025-09-01,2025-12-22,Moderate (2-3)
U00530,wilsonjeanne,35,26–35,Female,lisajuarez@yahoo.com,1,53.86,Finance,Beginner,0,1,2025-07-14,2025-07-14,Single-Course (1)
U00531,hannahking,24,18–25,Male,william89@outlook.com,2,394.26,Cybersecurity,Beginner,1,1,2025-04-04,2025-10-08,Moderate (2-3)
U00532,spencerjennifer,15,<18,Female,walkerheather@gmail.com,1,472.28,Programming,Beginner,0,1,2025-02-11,2025-02-11,Single-Course (1)
U00533,brandonfuller,29,26–35,Male,roberttaylor@outlook.com,2,0.0,Design,Intermediate,2,0,2025-06-26,2025-10-25,Moderate (2-3)
U00534,michellestone,27,26–35,Female,llopez@outlook.com,4,177.34,Digital Marketing,Beginner,3,1,2025-02-08,2025-12-11,Active (4-7)
U00535,rodriguezryan,23,18–25,Male,ffoster@yahoo.com,2,415.51,Artificial Intelligence,Intermediate,1,1,2025-06-18,2025-07-06,Moderate (2-3)
U00536,lukewilliams,35,26–35,Female,wardallison@yahoo.com,1,0.0,Project Management,Intermediate,1,0,2025-01-02,2025-01-02,Single-Course (1)
U00537,opatterson,25,18–25,Female,gmartin@outlook.com,2,346.71,Marketing,Advanced,1,1,2025-05-21,2025-11-29,Moderate (2-3)
U00538,salinasthomas,20,18–25,Male,angelawarren@outlook.com,1,0.0,Business,Advanced,1,0,2025-04-08,2025-04-08,Single-Course (1)
U00539,jennifer10,25,18–25,Male,george03@yahoo.com,1,299.57,Data Science,Beginner,0,1,2025-04-20,2025-04-20,Single-Course (1)
U00540,james88,15,<18,Male,mjohnson@outlook.com,1,53.86,Finance,Beginner,0,1,2025-11-22,2025-11-22,Single-Course (1)
U00541,dhill,19,18–25,Male,michaela09@hotmail.com,3,330.07,Data Science,Advanced,1,2,2025-04-12,2025-09-07,Moderate (2-3)
U00542,ericjones,32,26–35,Male,staceysullivan@outlook.com,1,0.0,Business,Advanced,1,0,2025-09-24,2025-09-24,Single-Course (1)
U00543,broberts,18,18–25,Female,leryan@hotmail.com,13,1371.2199999999998,Artificial Intelligence,Intermediate,8,5,2025-01-27,2025-12-07,Power Learner (8+)
U00544,williamskaren,30,26–35,Male,gonzalesjoseph@outlook.com,1,0.0,Programming,Beginner,1,0,2025-10-09,2025-10-09,Single-Course (1)
U00545,bryandavis,18,18–25,Female,sandra89@gmail.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-08-17,2025-08-17,Single-Course (1)
U00546,nathanstevenson,25,18–25,Male,pfields@outlook.com,1,0.0,Finance,Intermediate,1,0,2025-07-03,2025-07-03,Single-Course (1)
U00547,loganthomas,19,18–25,Female,irowe@gmail.com,1,177.34,Digital Marketing,Advanced,0,1,2025-08-23,2025-08-23,Single-Course (1)
U00548,vanessa32,32,26–35,Female,tinamiller@yahoo.com,14,1922.05,Business,Advanced,8,6,2025-02-27,2025-12-04,Power Learner (8+)
U00549,andrea24,17,<18,Female,tatebrian@outlook.com,1,53.86,Finance,Beginner,0,1,2025-05-13,2025-05-13,Single-Course (1)
U00550,gwyatt,17,<18,Male,jonathan11@yahoo.com,2,0.0,Design,Advanced,2,0,2025-03-05,2025-04-08,Moderate (2-3)
U00551,harveybenjamin,35,26–35,Male,elaine58@gmail.com,4,234.66,Data Science,Beginner,2,2,2025-08-16,2025-10-19,Active (4-7)
U00552,nicholastorres,30,26–35,Female,shortbeverly@yahoo.com,2,0.0,Machine Learning,Beginner,2,0,2025-04-13,2025-12-10,Moderate (2-3)
U00553,whiteheadhoward,15,<18,Male,sarah35@hotmail.com,2,0.0,Business,Advanced,2,0,2025-09-10,2025-10-14,Moderate (2-3)
U00554,tlopez,18,18–25,Male,williamball@gmail.com,1,285.05,Business,Beginner,0,1,2025-07-16,2025-07-16,Single-Course (1)
U00555,rodriguezaudrey,17,<18,Female,scottbarr@yahoo.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-12-30,2025-12-30,Single-Course (1)
U00556,martinezkenneth,25,18–25,Female,michael48@hotmail.com,14,1315.7199999999998,Design,Beginner,9,5,2025-01-01,2025-12-23,Power Learner (8+)
U00557,kross,31,26–35,Male,carolyn55@gmail.com,2,0.78,Machine Learning,Advanced,1,1,2025-02-22,2025-04-20,Moderate (2-3)
U00558,kimberlymoore,32,26–35,Male,sharonsmith@outlook.com,1,0.0,Finance,Beginner,1,0,2025-09-24,2025-09-24,Single-Course (1)
U00559,jonathanmendoza,20,18–25,Male,mark39@gmail.com,11,719.21,Artificial Intelligence,Beginner,7,4,2025-03-07,2025-12-17,Power Learner (8+)
U00560,danielle56,32,26–35,Male,baileymoran@outlook.com,2,790.47,Artificial Intelligence,Beginner,0,2,2025-01-29,2025-02-06,Moderate (2-3)
U00561,perryterry,33,26–35,Male,benjamin16@outlook.com,1,0.0,Project Management,Beginner,1,0,2025-11-13,2025-11-13,Single-Course (1)
U00562,douglasbright,23,18–25,Female,michelle98@gmail.com,15,1598.45,Finance,Advanced,7,8,2025-02-18,2025-12-29,Power Learner (8+)
U00563,jacksonchristopher,31,26–35,Female,willie43@outlook.com,2,0.0,Business,Beginner,2,0,2025-05-04,2025-08-10,Moderate (2-3)
U00564,nkeller,15,<18,Male,amahoney@gmail.com,1,53.86,Finance,Beginner,0,1,2025-10-18,2025-10-18,Single-Course (1)
U00565,teresabell,28,26–35,Male,kempsharon@outlook.com,2,248.1,Artificial Intelligence,Beginner,1,1,2025-01-18,2025-08-07,Moderate (2-3)
U00566,zrowland,31,26–35,Male,crystal11@gmail.com,2,0.78,Digital Marketing,Intermediate,1,1,2025-05-28,2025-12-16,Moderate (2-3)
U00567,edeleon,20,18–25,Male,mendezjonathan@hotmail.com,1,285.05,Business,Beginner,0,1,2025-03-20,2025-03-20,Single-Course (1)
U00568,lmorris,16,<18,Female,michelleshepherd@outlook.com,1,0.0,Business,Advanced,1,0,2025-09-13,2025-09-13,Single-Course (1)
U00569,danieljimenez,15,<18,Female,ghunter@gmail.com,14,1063.4499999999998,Project Management,Advanced,9,5,2025-02-05,2025-12-19,Power Learner (8+)
U00570,dunncharles,27,26–35,Male,spearsanna@yahoo.com,14,777.67,Artificial Intelligence,Beginner,10,4,2025-01-11,2025-12-27,Power Learner (8+)
U00571,tracey67,22,18–25,Female,wardkatherine@yahoo.com,2,0.0,Design,Beginner,2,0,2025-01-29,2025-02-24,Moderate (2-3)
U00572,jesse11,32,26–35,Male,richardsonjonathan@outlook.com,13,567.28,Cybersecurity,Advanced,9,4,2025-01-17,2025-12-26,Power Learner (8+)
U00573,florestyler,30,26–35,Male,acrawford@gmail.com,11,1047.29,Cybersecurity,Intermediate,6,5,2025-01-01,2025-11-01,Power Learner (8+)
U00574,thomas63,33,26–35,Female,rebecca64@yahoo.com,14,779.6099999999999,Artificial Intelligence,Advanced,9,5,2025-01-10,2025-12-01,Power Learner (8+)
U00575,swilliams,35,26–35,Male,hwise@yahoo.com,1,0.0,Finance,Intermediate,1,0,2025-08-21,2025-08-21,Single-Course (1)
U00576,harrispenny,16,<18,Male,jessica68@outlook.com,13,1001.74,Digital Marketing,Advanced,8,5,2025-02-10,2025-12-18,Power Learner (8+)
U00577,raymond98,17,<18,Female,charles65@outlook.com,1,342.61,Project Management,Intermediate,0,1,2025-04-03,2025-04-03,Single-Course (1)
U00578,palmerkristy,26,26–35,Male,kochsusan@gmail.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-01-11,2025-01-11,Single-Course (1)
U00579,walkertracie,34,26–35,Male,fbennett@yahoo.com,1,0.0,Programming,Beginner,1,0,2025-10-10,2025-10-10,Single-Course (1)
U00580,whitepatrick,24,18–25,Female,donnaolsen@yahoo.com,3,0.0,Cybersecurity,Beginner,3,0,2025-02-18,2025-10-01,Moderate (2-3)
U00581,rodriguezsamantha,32,26–35,Female,john72@hotmail.com,2,89.59,Artificial Intelligence,Intermediate,1,1,2025-06-30,2025-11-14,Moderate (2-3)
U00582,wagnervalerie,26,26–35,Male,fwilson@outlook.com,1,0.0,Programming,Beginner,1,0,2025-09-27,2025-09-27,Single-Course (1)
U00583,qmarsh,21,18–25,Female,carolynbarker@gmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-03-01,2025-03-01,Single-Course (1)
U00584,christine43,31,26–35,Female,brittanysantiago@yahoo.com,14,2559.85,Finance,Intermediate,5,9,2025-01-16,2025-12-26,Power Learner (8+)
U00585,jennifer48,19,18–25,Female,frances95@gmail.com,2,0.0,Machine Learning,Beginner,2,0,2025-08-07,2025-12-01,Moderate (2-3)
U00586,ericamorris,21,18–25,Male,albert93@outlook.com,1,299.57,Data Science,Beginner,0,1,2025-09-20,2025-09-20,Single-Course (1)
U00587,melissahancock,22,18–25,Female,michael35@outlook.com,2,346.71,Programming,Beginner,1,1,2025-01-28,2025-09-17,Moderate (2-3)
U00588,shelia09,24,18–25,Male,kristen55@yahoo.com,1,57.32,Web Development,Advanced,0,1,2025-05-12,2025-05-12,Single-Course (1)
U00589,matthew86,19,18–25,Female,juliediaz@outlook.com,1,0.0,Design,Advanced,1,0,2025-04-11,2025-04-11,Single-Course (1)
U00590,browndonna,19,18–25,Male,jonathan07@gmail.com,1,0.0,Business,Advanced,1,0,2025-11-30,2025-11-30,Single-Course (1)
U00591,kendramcdonald,35,26–35,Male,hwright@yahoo.com,2,0.0,Data Science,Beginner,2,0,2025-02-11,2025-08-07,Moderate (2-3)
U00592,barbara94,18,18–25,Female,david98@yahoo.com,14,963.18,Artificial Intelligence,Beginner,12,2,2025-01-20,2025-11-07,Power Learner (8+)
U00593,fmaxwell,23,18–25,Male,erictorres@gmail.com,2,89.59,Artificial Intelligence,Intermediate,1,1,2025-03-19,2025-07-25,Moderate (2-3)
U00594,gsims,20,18–25,Male,williamsjeremy@outlook.com,1,0.0,Programming,Beginner,1,0,2025-10-29,2025-10-29,Single-Course (1)
U00595,hrichardson,29,26–35,Male,aaronfigueroa@gmail.com,14,1075.46,Design,Beginner,10,4,2025-01-05,2025-12-15,Power Learner (8+)
U00596,hshaw,26,26–35,Male,harmonkaren@outlook.com,2,177.34,Digital Marketing,Beginner,1,1,2025-06-11,2025-06-19,Moderate (2-3)
U00597,suzanne13,28,26–35,Female,julielivingston@gmail.com,1,248.1,Artificial Intelligence,Beginner,0,1,2025-09-18,2025-09-18,Single-Course (1)
U00598,acraig,28,26–35,Male,simpsonmichael@gmail.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-10-08,2025-10-08,Single-Course (1)
U00599,kristinharrison,33,26–35,Male,joseph09@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-09-05,2025-09-05,Single-Course (1)
U00600,philip29,21,18–25,Male,rebekah00@gmail.com,1,0.0,Digital Marketing,Beginner,1,0,2025-11-11,2025-11-11,Single-Course (1)
U00601,ginawilkins,24,18–25,Male,annjenkins@outlook.com,1,0.0,Web Development,Advanced,1,0,2025-11-04,2025-11-04,Single-Course (1)
U00602,chowell,25,18–25,Female,jessefisher@gmail.com,3,0.0,Digital Marketing,Beginner,3,0,2025-05-12,2025-12-21,Moderate (2-3)
U00603,xbryant,35,26–35,Male,cruzkatherine@gmail.com,2,0.78,Finance,Intermediate,1,1,2025-02-24,2025-09-24,Moderate (2-3)
U00604,mercedes21,30,26–35,Female,jonathanmorales@hotmail.com,14,662.44,Machine Learning,Beginner,11,3,2025-03-16,2025-11-25,Power Learner (8+)
U00605,graypatricia,30,26–35,Female,rebecca06@gmail.com,3,117.68,Artificial Intelligence,Beginner,2,1,2025-06-20,2025-11-11,Moderate (2-3)
U00606,tiffanywilliams,33,26–35,Female,fhawkins@yahoo.com,2,0.0,Business,Beginner,2,0,2025-07-24,2025-07-28,Moderate (2-3)
U00607,bobby98,30,26–35,Male,crios@outlook.com,2,285.99,Artificial Intelligence,Beginner,0,2,2025-06-03,2025-11-07,Moderate (2-3)
U00608,adrianconley,31,26–35,Male,autumnlee@gmail.com,1,0.0,Programming,Intermediate,1,0,2025-07-09,2025-07-09,Single-Course (1)
U00609,marissa45,33,26–35,Female,colin68@hotmail.com,4,327.99,Business,Beginner,3,1,2025-03-11,2025-11-20,Active (4-7)
U00610,ericcraig,19,18–25,Male,martineztimothy@gmail.com,1,0.0,Marketing,Advanced,1,0,2025-03-25,2025-03-25,Single-Course (1)
U00611,christophercontreras,30,26–35,Male,jamescampbell@yahoo.com,2,415.51,Artificial Intelligence,Intermediate,1,1,2025-08-29,2025-09-03,Moderate (2-3)
U00612,kellytaylor,23,18–25,Male,shawbrenda@hotmail.com,1,57.32,Web Development,Advanced,0,1,2025-05-02,2025-05-02,Single-Course (1)
U00613,jessica15,24,18–25,Male,osmith@outlook.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-02-27,2025-09-25,Moderate (2-3)
U00614,samuelmiles,23,18–25,Female,carlos12@outlook.com,1,0.0,Digital Marketing,Beginner,1,0,2025-08-03,2025-08-03,Single-Course (1)
U00615,mrobinson,20,18–25,Male,linda21@hotmail.com,1,0.0,Business,Advanced,1,0,2025-10-07,2025-10-07,Single-Course (1)
U00616,joshua33,19,18–25,Female,mariacontreras@yahoo.com,2,0.0,Cybersecurity,Beginner,2,0,2025-08-12,2025-11-03,Moderate (2-3)
U00617,bradyolivia,18,18–25,Female,glennhill@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-09-20,2025-09-20,Single-Course (1)
U00618,rlee,22,18–25,Male,palmerdawn@outlook.com,1,0.0,Digital Marketing,Beginner,1,0,2025-06-29,2025-06-29,Single-Course (1)
U00619,brittanymclean,32,26–35,Female,vwilliams@yahoo.com,12,636.6500000000001,Cybersecurity,Intermediate,8,4,2025-01-07,2025-12-18,Power Learner (8+)
U00620,antonio11,30,26–35,Male,newmanrichard@gmail.com,1,0.0,Finance,Advanced,1,0,2025-04-29,2025-04-29,Single-Course (1)
U00621,smithjill,20,18–25,Male,justinmendez@yahoo.com,2,0.0,Programming,Beginner,2,0,2025-12-15,2025-12-19,Moderate (2-3)
U00622,xhernandez,28,26–35,Female,hoodmelinda@yahoo.com,13,524.05,Data Science,Advanced,11,2,2025-01-01,2025-12-23,Power Learner (8+)
U00623,omar61,23,18–25,Female,diana26@yahoo.com,2,119.04,Digital Marketing,Intermediate,1,1,2025-04-07,2025-08-28,Moderate (2-3)
U00624,reneeanderson,34,26–35,Female,jasonsmith@outlook.com,2,0.0,Design,Beginner,2,0,2025-02-25,2025-05-08,Moderate (2-3)
U00625,kimberly36,28,26–35,Male,jeffreyhernandez@gmail.com,4,394.26,Cybersecurity,Intermediate,3,1,2025-02-12,2025-12-18,Active (4-7)
U00626,emily75,19,18–25,Male,morganheather@hotmail.com,1,177.34,Digital Marketing,Advanced,0,1,2025-05-16,2025-05-16,Single-Course (1)
U00627,robertsdavid,34,26–35,Female,theresa32@outlook.com,4,487.92,Machine Learning,Beginner,3,1,2025-01-27,2025-08-22,Active (4-7)
U00628,david75,32,26–35,Female,brittany51@outlook.com,2,472.28,Programming,Beginner,1,1,2025-09-19,2025-11-19,Moderate (2-3)
U00629,toni46,20,18–25,Female,rickybruce@outlook.com,1,0.0,Design,Advanced,1,0,2025-05-17,2025-05-17,Single-Course (1)
U00630,trevorwhite,17,<18,Male,ksmith@outlook.com,3,296.38,Finance,Beginner,1,2,2025-03-22,2025-12-21,Moderate (2-3)
U00631,heathdonna,20,18–25,Male,aliciathomas@yahoo.com,2,0.0,Cybersecurity,Intermediate,2,0,2025-01-04,2025-01-23,Moderate (2-3)
U00632,zknox,26,26–35,Female,mcneildaniel@hotmail.com,1,0.0,Machine Learning,Advanced,1,0,2025-09-09,2025-09-09,Single-Course (1)
U00633,reidlisa,35,26–35,Female,alexanderblack@gmail.com,14,1177.45,Business,Advanced,8,6,2025-01-11,2025-12-22,Power Learner (8+)
U00634,bradley56,15,<18,Female,prestonemily@gmail.com,3,276.37,Design,Advanced,2,1,2025-04-14,2025-09-02,Moderate (2-3)
U00635,dmahoney,26,26–35,Female,rolsen@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-03-27,2025-03-27,Single-Course (1)
U00636,parkermaria,21,18–25,Female,fgarza@yahoo.com,13,1701.73,Business,Beginner,9,4,2025-01-13,2025-12-25,Power Learner (8+)
U00637,kbrandt,22,18–25,Female,rruiz@outlook.com,2,529.6,Programming,Beginner,0,2,2025-01-22,2025-12-18,Moderate (2-3)
U00638,austin36,19,18–25,Female,moyerbrian@outlook.com,2,57.32,Web Development,Advanced,1,1,2025-02-18,2025-03-12,Moderate (2-3)
U00639,wscott,33,26–35,Female,joshuaharrell@hotmail.com,14,1010.86,Cybersecurity,Advanced,9,5,2025-01-05,2025-12-16,Power Learner (8+)
U00640,jon73,31,26–35,Male,yjackson@gmail.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-03-02,2025-03-02,Single-Course (1)
U00641,nancy60,32,26–35,Male,kayleewashington@gmail.com,1,342.61,Project Management,Intermediate,0,1,2025-11-18,2025-11-18,Single-Course (1)
U00642,rmeza,17,<18,Male,christopherfarrell@yahoo.com,2,0.0,Business,Beginner,2,0,2025-04-27,2025-08-18,Moderate (2-3)
U00643,cynthia57,20,18–25,Female,nthomas@gmail.com,1,327.99,Project Management,Beginner,0,1,2025-12-01,2025-12-01,Single-Course (1)
U00644,montgomerykathleen,20,18–25,Female,ymata@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-05-14,2025-05-14,Single-Course (1)
U00645,dennis23,23,18–25,Female,johnsonkimberly@yahoo.com,1,299.57,Data Science,Beginner,0,1,2025-08-01,2025-08-01,Single-Course (1)
U00646,smurphy,29,26–35,Female,jamie76@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-07-06,2025-07-06,Single-Course (1)
U00647,richard50,26,26–35,Female,jwatkins@outlook.com,1,487.92,Business,Advanced,0,1,2025-01-16,2025-01-16,Single-Course (1)
U00648,madeline85,19,18–25,Male,mcclainderrick@yahoo.com,2,472.28,Digital Marketing,Beginner,1,1,2025-01-30,2025-02-22,Moderate (2-3)
U00649,thomaslawson,32,26–35,Male,thomas06@outlook.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-11-24,2025-11-24,Single-Course (1)
U00650,xknapp,26,26–35,Female,samuelolson@hotmail.com,1,0.0,Marketing,Intermediate,1,0,2025-02-25,2025-02-25,Single-Course (1)
U00651,mmeadows,29,26–35,Male,johnwright@hotmail.com,4,296.38,Programming,Beginner,2,2,2025-03-11,2025-10-30,Active (4-7)
U00652,cwebb,16,<18,Female,cassidyanderson@gmail.com,2,394.26,Cybersecurity,Beginner,1,1,2025-01-24,2025-04-01,Moderate (2-3)
U00653,terrigreen,15,<18,Male,michelle26@yahoo.com,1,346.71,Project Management,Advanced,0,1,2025-06-30,2025-06-30,Single-Course (1)
U00654,ehall,24,18–25,Male,brandon30@gmail.com,2,53.86,Finance,Beginner,1,1,2025-02-09,2025-10-13,Moderate (2-3)
U00655,jbailey,33,26–35,Female,bmason@gmail.com,1,53.86,Finance,Beginner,0,1,2025-03-02,2025-03-02,Single-Course (1)
U00656,vanessapearson,31,26–35,Male,johnbarnett@hotmail.com,1,0.0,Finance,Beginner,1,0,2025-04-25,2025-04-25,Single-Course (1)
U00657,bensonandrew,23,18–25,Male,swilson@hotmail.com,1,89.59,Artificial Intelligence,Intermediate,0,1,2025-08-07,2025-08-07,Single-Course (1)
U00658,djohnston,23,18–25,Female,timothyfarmer@yahoo.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-12-29,2025-12-29,Single-Course (1)
U00659,dbennett,33,26–35,Male,rebekahjacobson@hotmail.com,2,0.0,Finance,Beginner,2,0,2025-08-19,2025-09-06,Moderate (2-3)
U00660,gardnerjohn,22,18–25,Male,harrisdavid@outlook.com,2,577.51,Artificial Intelligence,Intermediate,0,2,2025-05-10,2025-06-19,Moderate (2-3)
U00661,robert38,23,18–25,Female,curtispaul@gmail.com,4,212.39,Programming,Intermediate,3,1,2025-02-12,2025-11-04,Active (4-7)
U00662,greggcarter,30,26–35,Female,debra93@gmail.com,1,285.05,Business,Beginner,0,1,2025-12-04,2025-12-04,Single-Course (1)
U00663,brittneysanders,35,26–35,Male,elowe@yahoo.com,1,285.05,Business,Beginner,0,1,2025-08-09,2025-08-09,Single-Course (1)
U00664,lopezashley,17,<18,Male,jeremy21@outlook.com,1,117.68,Data Science,Advanced,0,1,2025-02-18,2025-02-18,Single-Course (1)
U00665,laura09,35,26–35,Male,millersonya@yahoo.com,1,37.89,Web Development,Advanced,0,1,2025-06-10,2025-06-10,Single-Course (1)
U00666,idavis,30,26–35,Female,lucasderek@hotmail.com,12,969.72,Project Management,Advanced,8,4,2025-01-04,2025-11-28,Power Learner (8+)
U00667,oconnorjennifer,18,18–25,Female,emily56@gmail.com,2,212.39,Digital Marketing,Advanced,1,1,2025-06-12,2025-08-09,Moderate (2-3)
U00668,jeffreybishop,34,26–35,Female,hernandezthomas@yahoo.com,2,0.0,Marketing,Beginner,2,0,2025-01-02,2025-02-04,Moderate (2-3)
U00669,yvette06,20,18–25,Female,joseph22@hotmail.com,1,248.1,Artificial Intelligence,Beginner,0,1,2025-01-13,2025-01-13,Single-Course (1)
U00670,david51,17,<18,Male,nathan64@gmail.com,2,0.0,Cybersecurity,Beginner,2,0,2025-04-15,2025-09-07,Moderate (2-3)
U00671,brandonsteele,18,18–25,Female,louis72@gmail.com,1,0.0,Business,Advanced,1,0,2025-04-01,2025-04-01,Single-Course (1)
U00672,andersonanita,15,<18,Male,derrick43@gmail.com,1,0.0,Marketing,Intermediate,1,0,2025-10-09,2025-10-09,Single-Course (1)
U00673,michaeldavid,24,18–25,Female,harveytaylor@gmail.com,2,380.5,Project Management,Intermediate,0,2,2025-06-16,2025-07-07,Moderate (2-3)
U00674,stephen71,21,18–25,Male,zoliver@hotmail.com,1,0.0,Business,Advanced,1,0,2025-01-04,2025-01-04,Single-Course (1)
U00675,hollandashley,20,18–25,Female,courtneybryant@yahoo.com,1,0.0,Marketing,Advanced,1,0,2025-03-03,2025-03-03,Single-Course (1)
U00676,qwilliams,32,26–35,Male,scott24@yahoo.com,2,0.0,Design,Advanced,2,0,2025-09-02,2025-09-20,Moderate (2-3)
U00677,jodynolan,35,26–35,Female,lhill@outlook.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-05-25,2025-05-25,Single-Course (1)
U00678,brooksheather,33,26–35,Female,danielmelendez@outlook.com,1,0.0,Finance,Beginner,1,0,2025-01-11,2025-01-11,Single-Course (1)
U00679,morganscott,28,26–35,Male,michellelang@yahoo.com,1,276.37,Design,Advanced,0,1,2025-08-22,2025-08-22,Single-Course (1)
U00680,patricia23,35,26–35,Female,martinburch@yahoo.com,1,487.92,Business,Advanced,0,1,2025-11-06,2025-11-06,Single-Course (1)
U00681,mary67,32,26–35,Male,henglish@gmail.com,2,0.0,Business,Intermediate,2,0,2025-02-17,2025-02-22,Moderate (2-3)
U00682,moneill,33,26–35,Male,imiles@yahoo.com,1,0.0,Digital Marketing,Beginner,1,0,2025-12-02,2025-12-02,Single-Course (1)
U00683,fernandeznathan,20,18–25,Female,paulsanchez@yahoo.com,1,0.0,Design,Advanced,1,0,2025-04-02,2025-04-02,Single-Course (1)
